year;month;date;service;depart_st;arrival_st;avg_duration;exp_monthly_trains;cancelled_nb;delay>15;delay>30;delay>60;delay_external;delay_infrastructure;delay_traffic_management;delay_rolling_stock;delay_station_management;delay_passenger_related
2018;Feb;2018-02-01;National;DOUAI;PARIS NORD;77;193;6;15;4;3;37.25;11.76;31.37;13.73;5.88;0.0
2018;Feb;2018-02-01;National;LILLE;PARIS NORD;64;578;12;79;35;13;44.59;15.92;19.11;17.2;2.55;0.64
2018;Feb;2018-02-01;National;LILLE;MARSEILLE ST CHARLES;306;168;2;39;13;3;40.0;8.57;20.0;20.0;5.71;5.71
2018;Feb;2018-02-01;National;PARIS NORD;DOUAI;74;191;5;25;12;3;47.62;7.14;23.81;21.43;0.0;0.0
2018;Feb;2018-02-01;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144;55;0;10;9;6;20.0;40.0;10.0;30.0;0.0;0.0
2018;Feb;2018-02-01;National;NANTES;PARIS VAUGIRARD;143;55;0;7;4;4;33.33;50.0;0.0;16.67;0.0;0.0
2018;Feb;2018-02-01;National;PARIS VAUGIRARD;BORDEAUX ST JEAN;164;54;1;10;8;3;50.0;0.0;0.0;40.0;0.0;10.0
2018;Feb;2018-02-01;National;PARIS VAUGIRARD;NANTES;140;55;0;6;4;1;42.86;28.57;0.0;28.57;0.0;0.0
2018;Feb;2018-02-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;187;282;0;60;15;4;8.33;20.0;46.67;18.33;3.33;3.33
2018;Feb;2018-02-01;National;DIJON VILLE;PARIS LYON;99;409;2;25;16;8;34.48;20.69;13.79;20.69;10.34;0.0
2018;Feb;2018-02-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;216;301;3;67;24;9;28.33;13.33;21.67;26.67;6.67;3.33
2018;Feb;2018-02-01;National;MULHOUSE VILLE;PARIS LYON;169;294;2;13;6;2;31.58;15.79;21.05;26.32;5.26;0.0
2018;Feb;2018-02-01;National;PARIS LYON;ANNECY;227;183;0;30;16;3;24.14;17.24;10.34;41.38;3.45;3.45
2018;Feb;2018-02-01;National;PARIS LYON;MONTPELLIER;209;269;1;34;19;3;36.36;21.21;12.12;30.3;0.0;0.0
2018;Feb;2018-02-01;National;PARIS LYON;MULHOUSE VILLE;168;262;2;16;5;2;23.08;11.54;34.62;30.77;0.0;0.0
2018;Feb;2018-02-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;168;102;1;15;5;1;34.78;13.04;17.39;26.09;8.7;0.0
2018;Feb;2018-02-01;National;PARIS LYON;TOULON;239;200;5;42;16;3;25.64;23.08;33.33;12.82;2.56;2.56
2018;Feb;2018-02-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168;101;2;6;2;0;18.18;18.18;9.09;45.45;9.09;0.0
2018;Feb;2018-02-01;National;VALENCE ALIXAN TGV;PARIS LYON;132;263;0;43;21;4;34.0;40.0;6.0;20.0;0.0;0.0
2018;Feb;2018-02-01;International;GENEVE;PARIS LYON;194;208;0;15;8;2;33.33;40.0;0.0;13.33;13.33;0.0
2018;Feb;2018-02-01;International;PARIS LYON;GENEVE;194;188;0;10;3;1;33.33;55.56;0.0;0.0;11.11;0.0
2018;Feb;2018-02-01;National;NANTES;PARIS MONTPARNASSE;128;470;15;89;52;24;53.21;23.85;11.93;5.5;2.75;2.75
2018;Feb;2018-02-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;144;698;46;123;72;27;49.66;15.65;14.29;17.69;2.72;0.0
2018;Feb;2018-02-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;166;205;3;42;27;14;53.49;16.28;11.63;11.63;4.65;2.33
2018;Feb;2018-02-01;National;PARIS MONTPARNASSE;LAVAL;84;196;7;31;15;8;69.77;6.98;13.95;9.3;0.0;0.0
2018;Feb;2018-02-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;257;155;2;39;27;12;51.35;29.73;8.11;8.11;2.7;0.0
2018;Feb;2018-02-01;National;RENNES;LYON PART DIEU;234;83;0;16;14;3;50.0;18.75;12.5;18.75;0.0;0.0
2018;Feb;2018-02-01;National;NANCY;PARIS EST;93;276;3;36;13;5;64.15;9.43;16.98;7.55;1.89;0.0
2018;Feb;2018-02-01;National;DUNKERQUE;PARIS NORD;116;228;5;23;9;4;56.25;12.5;12.5;12.5;3.12;3.12
2018;Feb;2018-02-01;National;LYON PART DIEU;LILLE;192;265;2;84;42;6;45.33;18.67;18.67;14.67;1.33;1.33
2018;Feb;2018-02-01;National;PARIS NORD;ARRAS;55;295;19;36;17;4;50.0;7.14;18.57;21.43;2.86;0.0
2018;Feb;2018-02-01;National;PARIS NORD;DUNKERQUE;120;256;13;39;25;4;50.0;14.58;6.25;27.08;2.08;0.0
2018;Feb;2018-02-01;National;PARIS VAUGIRARD;RENNES;122;27;0;1;1;0;100.0;0.0;0.0;0.0;0.0;0.0
2018;Feb;2018-02-01;National;ANNECY;PARIS LYON;224;181;0;42;11;2;10.71;32.14;28.57;28.57;0.0;0.0
2018;Feb;2018-02-01;National;BELLEGARDE (AIN);PARIS LYON;162;233;0;20;11;4;25.0;28.57;25.0;10.71;7.14;3.57
2018;Feb;2018-02-01;National;LYON PART DIEU;MARNE LA VALLEE;108;271;2;59;33;5;25.4;25.4;25.4;22.22;0.0;1.59
2018;Feb;2018-02-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;106;492;4;55;24;10;20.99;25.93;30.86;20.99;0.0;1.23
2018;Feb;2018-02-01;National;NICE VILLE;PARIS LYON;346;175;2;22;11;1;18.18;50.0;22.73;9.09;0.0;0.0
2018;Feb;2018-02-01;National;PARIS LYON;AIX EN PROVENCE TGV;186;398;3;40;15;5;26.67;20.0;24.44;28.89;0.0;0.0
2018;Feb;2018-02-01;National;PARIS LYON;AVIGNON TGV;159;433;1;48;19;7;31.25;14.06;21.88;32.81;0.0;0.0
2018;Feb;2018-02-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128;181;2;9;4;1;16.67;0.0;8.33;66.67;8.33;0.0
2018;Feb;2018-02-01;International;BARCELONA;PARIS LYON;390;56;0;11;7;2;45.45;27.27;0.0;27.27;0.0;0.0
2018;Feb;2018-02-01;International;MADRID;MARSEILLE ST CHARLES;481;27;0;5;2;0;40.0;0.0;20.0;40.0;0.0;0.0
2018;Feb;2018-02-01;International;PARIS EST;FRANCFORT;226;120;3;33;17;6;50.0;6.25;18.75;18.75;3.12;3.12
2018;Feb;2018-02-01;International;PARIS LYON;ZURICH;243;135;0;15;6;1;20.0;26.67;26.67;26.67;0.0;0.0
2018;Feb;2018-02-01;International;ZURICH;PARIS LYON;177;108;0;4;2;2;20.0;0.0;40.0;40.0;0.0;0.0
2018;Feb;2018-02-01;National;BREST;PARIS MONTPARNASSE;227;252;8;51;24;15;63.64;20.45;4.55;9.09;2.27;0.0
2018;Feb;2018-02-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;165;200;7;43;25;12;50.0;18.75;10.42;14.58;6.25;0.0
2018;Feb;2018-02-01;National;LE MANS;PARIS MONTPARNASSE;56;373;15;65;32;15;49.06;23.58;16.98;5.66;2.83;1.89
2018;Feb;2018-02-01;National;LYON PART DIEU;RENNES;233;86;1;27;8;3;34.62;19.23;30.77;11.54;3.85;0.0
2018;Feb;2018-02-01;National;PARIS MONTPARNASSE;ANGOULEME;126;215;10;46;22;7;48.08;9.62;21.15;15.38;1.92;3.85
2018;Feb;2018-02-01;National;POITIERS;PARIS MONTPARNASSE;94;456;38;93;46;22;49.49;15.15;14.14;13.13;6.06;2.02
2018;Feb;2018-02-01;National;METZ;PARIS EST;85;275;2;45;28;2;44.79;8.33;13.54;18.75;10.42;4.17
2018;Feb;2018-02-01;National;PARIS EST;REIMS;45;198;2;27;7;3;57.14;2.04;8.16;18.37;14.29;0.0
2018;Feb;2018-02-01;National;LILLE;LYON PART DIEU;189;279;4;42;14;4;39.47;15.79;15.79;23.68;5.26;0.0
2018;Feb;2018-02-01;National;PARIS NORD;LILLE;68;570;16;88;47;19;48.77;9.26;15.43;22.22;3.7;0.62
2018;Feb;2018-02-01;National;MARSEILLE ST CHARLES;TOURCOING;302;28;1;4;3;1;0.0;100.0;0.0;0.0;0.0;0.0
2018;Feb;2018-02-01;National;AVIGNON TGV;PARIS LYON;159;477;2;57;26;3;26.37;37.36;19.78;13.19;2.2;1.1
2018;Feb;2018-02-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;107;498;3;107;44;14;39.67;11.57;20.66;18.18;5.79;4.13
2018;Feb;2018-02-01;National;MARSEILLE ST CHARLES;PARIS LYON;202;388;0;43;19;3;37.21;39.53;2.33;18.6;2.33;0.0
2018;Feb;2018-02-01;National;MONTPELLIER;LYON PART DIEU;112;259;1;50;24;8;32.76;22.41;24.14;15.52;5.17;0.0
2018;Feb;2018-02-01;National;PARIS LYON;DIJON VILLE;99;430;2;12;8;4;31.58;5.26;10.53;52.63;0.0;0.0
2018;Feb;2018-02-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78;188;0;15;3;1;33.33;12.5;33.33;12.5;8.33;0.0
2018;Feb;2018-02-01;National;PARIS LYON;MACON LOCHE;95;205;0;21;6;0;18.52;11.11;25.93;37.04;3.7;3.7
2018;Feb;2018-02-01;National;PARIS LYON;NICE VILLE;349;182;3;30;16;4;42.31;19.23;19.23;15.38;3.85;0.0
2018;Feb;2018-02-01;National;PARIS LYON;NIMES;177;269;1;35;19;4;26.92;15.38;21.15;32.69;3.85;0.0
2018;Feb;2018-02-01;International;FRANCFORT;PARIS EST;217;120;2;56;30;10;41.51;16.98;15.09;20.75;5.66;0.0
2018;Feb;2018-02-01;International;LAUSANNE;PARIS LYON;220;128;0;11;6;4;36.36;27.27;18.18;9.09;9.09;0.0
2018;Feb;2018-02-01;International;PARIS EST;STUTTGART;187;137;3;38;16;3;50.0;0.0;11.11;30.56;8.33;0.0
2018;Feb;2018-02-01;International;PARIS LYON;BARCELONA;387;56;0;12;6;2;33.33;16.67;33.33;16.67;0.0;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;90;386;6;23;9;4;34.29;20.0;17.14;20.0;5.71;2.86
2018;Mar;2018-03-01;National;ANGOULEME;PARIS MONTPARNASSE;125;273;13;23;11;3;25.0;42.5;7.5;15.0;10.0;0.0
2018;Mar;2018-03-01;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;141;878;35;88;38;12;31.19;32.11;8.26;22.02;4.59;1.83
2018;Mar;2018-03-01;National;BREST;PARIS MONTPARNASSE;224;266;6;11;4;1;55.56;22.22;0.0;22.22;0.0;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;NANTES;124;512;13;29;11;4;32.56;27.91;16.28;20.93;2.33;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;POITIERS;93;507;14;30;9;2;35.9;25.64;12.82;25.64;0.0;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;257;179;4;20;5;1;45.0;35.0;0.0;20.0;0.0;0.0
2018;Mar;2018-03-01;National;TOURS;PARIS MONTPARNASSE;75;194;5;13;5;1;26.09;30.43;13.04;26.09;4.35;0.0
2018;Mar;2018-03-01;National;VANNES;PARIS MONTPARNASSE;155;282;7;14;3;1;38.46;34.62;3.85;15.38;3.85;3.85
2018;Mar;2018-03-01;National;LYON PART DIEU;RENNES;233;97;1;18;8;5;23.53;11.76;5.88;58.82;0.0;0.0
2018;Mar;2018-03-01;National;DOUAI;PARIS NORD;77;212;8;13;6;3;3.77;39.62;47.17;3.77;5.66;0.0
2018;Mar;2018-03-01;National;PARIS NORD;LILLE;67;637;25;54;26;9;21.43;22.22;25.4;23.02;7.14;0.79
2018;Mar;2018-03-01;National;MARSEILLE ST CHARLES;LILLE;309;189;5;38;18;9;18.92;13.51;18.92;37.84;8.11;2.7
2018;Mar;2018-03-01;National;BORDEAUX ST JEAN;PARIS VAUGIRARD;144;60;0;3;2;2;0.0;50.0;50.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;RENNES;PARIS VAUGIRARD;111;31;0;1;1;0;100.0;0.0;0.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;MARNE LA VALLEE;LYON PART DIEU;109;361;13;57;31;17;20.0;12.0;14.0;36.0;14.0;4.0
2018;Mar;2018-03-01;National;ANNECY;PARIS LYON;224;200;4;39;9;3;27.27;27.27;15.15;21.21;9.09;0.0
2018;Mar;2018-03-01;National;AVIGNON TGV;PARIS LYON;159;529;13;58;21;4;25.0;16.25;30.0;23.75;2.5;2.5
2018;Mar;2018-03-01;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;187;271;3;33;18;5;13.16;10.53;39.47;34.21;2.63;0.0
2018;Mar;2018-03-01;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;187;306;4;65;17;6;15.28;23.61;29.17;18.06;12.5;1.39
2018;Mar;2018-03-01;National;PARIS LYON;DIJON VILLE;98;443;11;20;12;1;22.73;4.55;9.09;50.0;9.09;4.55
2018;Mar;2018-03-01;National;DIJON VILLE;PARIS LYON;100;451;8;33;18;8;38.64;15.91;22.73;18.18;2.27;2.27
2018;Mar;2018-03-01;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;78;208;0;10;5;0;33.33;4.76;33.33;23.81;4.76;0.0
2018;Mar;2018-03-01;National;PARIS LYON;LYON PART DIEU;119;646;15;29;14;1;41.67;16.67;8.33;27.78;5.56;0.0
2018;Mar;2018-03-01;National;MONTPELLIER;PARIS LYON;206;340;8;40;23;8;62.86;14.29;8.57;11.43;0.0;2.86
2018;Mar;2018-03-01;National;PERPIGNAN;PARIS LYON;305;163;1;23;14;7;57.14;14.29;14.29;14.29;0.0;0.0
2018;Mar;2018-03-01;National;MARSEILLE ST CHARLES;LYON PART DIEU;106;566;18;47;17;6;19.4;10.45;22.39;32.84;5.97;8.96
2018;Mar;2018-03-01;National;LYON PART DIEU;MONTPELLIER;112;305;11;49;23;13;25.0;25.0;18.75;22.92;6.25;2.08
2018;Mar;2018-03-01;International;ITALIE;PARIS LYON;452;94;1;20;5;1;10.0;30.0;25.0;30.0;0.0;5.0
2018;Mar;2018-03-01;International;ZURICH;PARIS LYON;247;138;1;8;5;4;37.5;12.5;25.0;0.0;25.0;0.0
2018;Mar;2018-03-01;International;MARSEILLE ST CHARLES;MADRID;464;31;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0
2018;Mar;2018-03-01;International;PARIS LYON;BARCELONA;387;61;0;13;9;5;38.46;23.08;15.38;23.08;0.0;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;LAVAL;84;218;4;13;5;2;25.0;20.0;10.0;30.0;5.0;10.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;LE MANS;54;444;7;23;9;4;28.12;25.0;18.75;21.88;3.12;3.12
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;QUIMPER;220;265;5;19;14;6;22.22;27.78;16.67;33.33;0.0;0.0
2018;Mar;2018-03-01;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;257;183;4;29;12;5;37.5;25.0;12.5;25.0;0.0;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;TOURS;72;191;8;12;4;3;32.0;20.0;32.0;16.0;0.0;0.0
2018;Mar;2018-03-01;National;RENNES;LYON PART DIEU;234;93;0;5;3;2;33.33;0.0;33.33;33.33;0.0;0.0
2018;Mar;2018-03-01;National;PARIS EST;METZ;84;311;13;28;7;3;38.1;0.0;7.14;40.48;11.9;2.38
2018;Mar;2018-03-01;National;PARIS EST;NANCY;94;300;13;30;9;2;46.67;13.33;20.0;20.0;0.0;0.0
2018;Mar;2018-03-01;National;REIMS;PARIS EST;46;221;5;9;0;0;30.77;23.08;26.92;7.69;3.85;7.69
2018;Mar;2018-03-01;National;PARIS NORD;DUNKERQUE;120;285;14;28;19;7;30.77;17.95;15.38;33.33;2.56;0.0
2018;Mar;2018-03-01;National;DUNKERQUE;PARIS NORD;116;255;9;22;10;4;15.38;28.21;41.03;7.69;7.69;0.0
2018;Mar;2018-03-01;National;LILLE;LYON PART DIEU;190;308;11;52;28;15;19.51;12.2;12.2;39.02;17.07;0.0
2018;Mar;2018-03-01;National;PARIS VAUGIRARD;NANTES;140;58;0;2;2;0;20.0;20.0;60.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;PARIS VAUGIRARD;RENNES;122;29;0;0;0;0;0.0;0.0;50.0;50.0;0.0;0.0
2018;Mar;2018-03-01;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;214;313;5;38;19;8;25.0;16.67;11.11;36.11;8.33;2.78
2018;Mar;2018-03-01;National;AIX EN PROVENCE TGV;PARIS LYON;188;396;8;39;14;3;33.33;16.67;11.11;30.56;5.56;2.78
2018;Mar;2018-03-01;National;PARIS LYON;ANNECY;226;196;5;32;11;5;20.69;24.14;31.03;24.14;0.0;0.0
2018;Mar;2018-03-01;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;131;203;5;13;8;3;42.11;21.05;5.26;21.05;5.26;5.26
2018;Mar;2018-03-01;National;PARIS LYON;GRENOBLE;181;259;5;38;21;5;25.71;14.29;28.57;25.71;5.71;0.0
2018;Mar;2018-03-01;National;PARIS LYON;NIMES;177;299;7;28;15;5;32.43;10.81;2.7;45.95;5.41;2.7
2018;Mar;2018-03-01;National;TOULON;PARIS LYON;241;276;11;36;16;1;29.41;32.35;20.59;14.71;0.0;2.94
2018;Mar;2018-03-01;International;FRANCFORT;PARIS EST;168;86;2;23;9;3;46.67;13.33;16.67;16.67;3.33;3.33
2018;Mar;2018-03-01;International;PARIS LYON;LAUSANNE;224;149;1;12;4;1;36.36;0.0;27.27;36.36;0.0;0.0
2018;Mar;2018-03-01;International;PARIS LYON;ZURICH;259;152;1;22;12;3;22.73;13.64;40.91;13.64;4.55;4.55
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;144;760;27;49;17;2;35.53;31.58;11.84;19.74;0.0;1.32
2018;Mar;2018-03-01;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;165;221;5;13;7;2;20.0;44.0;16.0;4.0;16.0;0.0
2018;Mar;2018-03-01;National;LAVAL;PARIS MONTPARNASSE;86;205;2;18;5;1;28.12;21.88;18.75;12.5;12.5;6.25
2018;Mar;2018-03-01;National;POITIERS;PARIS MONTPARNASSE;94;469;18;35;15;3;22.95;39.34;13.11;16.39;6.56;1.64
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;61;389;17;21;5;1;31.58;23.68;23.68;18.42;2.63;0.0
2018;Mar;2018-03-01;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;62;416;13;30;13;3;26.79;25.0;14.29;23.21;8.93;1.79
2018;Mar;2018-03-01;National;NANCY;PARIS EST;93;305;11;22;10;7;45.71;22.86;20.0;11.43;0.0;0.0
2018;Mar;2018-03-01;National;PARIS EST;REIMS;45;220;6;4;0;0;28.57;0.0;19.05;38.1;14.29;0.0
2018;Mar;2018-03-01;National;NANTES;STRASBOURG;302;41;1;4;1;0;75.0;0.0;25.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;PARIS NORD;ARRAS;55;326;19;26;13;4;19.72;28.17;25.35;18.31;5.63;2.82
2018;Mar;2018-03-01;National;LILLE;PARIS NORD;63;638;22;53;26;10;9.94;23.98;42.11;12.28;8.77;2.92
2018;Mar;2018-03-01;National;LYON PART DIEU;LILLE;193;305;11;60;30;13;21.57;17.65;19.61;33.33;5.88;1.96
2018;Mar;2018-03-01;National;MARSEILLE ST CHARLES;TOURCOING;302;31;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;NANTES;PARIS VAUGIRARD;142;61;0;4;3;1;42.86;42.86;0.0;14.29;0.0;0.0
2018;Mar;2018-03-01;National;LYON PART DIEU;MARNE LA VALLEE;108;307;11;45;23;10;20.0;14.0;12.0;38.0;8.0;8.0
2018;Mar;2018-03-01;National;PARIS LYON;AVIGNON TGV;159;466;7;34;21;3;31.11;11.11;35.56;15.56;6.67;0.0
2018;Mar;2018-03-01;National;BELLEGARDE (AIN);PARIS LYON;162;254;3;25;13;1;21.21;15.15;33.33;18.18;12.12;0.0
2018;Mar;2018-03-01;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128;199;5;13;8;2;27.27;4.55;13.64;36.36;4.55;13.64
2018;Mar;2018-03-01;National;PARIS LYON;MONTPELLIER;209;296;7;33;21;9;40.62;21.88;3.12;28.12;3.12;3.12
2018;Mar;2018-03-01;National;NICE VILLE;PARIS LYON;346;196;7;26;13;2;24.0;32.0;24.0;16.0;0.0;4.0
2018;Mar;2018-03-01;National;PARIS LYON;PERPIGNAN;309;148;1;27;15;8;30.77;38.46;11.54;15.38;0.0;3.85
2018;Mar;2018-03-01;National;LYON PART DIEU;MARSEILLE ST CHARLES;107;556;15;92;43;17;20.51;23.93;28.21;21.37;1.71;4.27
2018;Mar;2018-03-01;International;STUTTGART;PARIS EST;189;152;3;24;10;1;29.17;12.5;20.83;25.0;8.33;4.17
2018;Mar;2018-03-01;International;PARIS LYON;GENEVE;194;203;3;20;4;0;25.0;15.0;35.0;10.0;15.0;0.0
2018;Mar;2018-03-01;International;PARIS LYON;ITALIE;431;95;1;20;10;4;15.79;15.79;21.05;42.11;5.26;0.0
2018;Mar;2018-03-01;International;LAUSANNE;PARIS LYON;221;141;1;15;8;4;35.71;14.29;28.57;21.43;0.0;0.0
2018;Mar;2018-03-01;International;MADRID;MARSEILLE ST CHARLES;481;30;1;5;4;3;20.0;20.0;60.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;91;389;6;30;14;3;40.0;22.22;15.56;15.56;6.67;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;BREST;221;283;6;21;12;4;38.1;9.52;9.52;19.05;4.76;19.05
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;166;225;4;14;5;1;47.37;21.05;5.26;21.05;0.0;5.26
2018;Mar;2018-03-01;National;QUIMPER;PARIS MONTPARNASSE;223;260;5;13;3;1;70.0;20.0;0.0;10.0;0.0;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;RENNES;98;599;17;33;18;7;27.78;22.22;18.52;24.07;7.41;0.0
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;ST MALO;154;102;2;8;3;3;36.36;45.45;9.09;9.09;0.0;0.0
2018;Mar;2018-03-01;National;ST MALO;PARIS MONTPARNASSE;156;92;1;6;2;0;33.33;33.33;16.67;16.67;0.0;0.0
2018;Mar;2018-03-01;National;PARIS NORD;DOUAI;74;213;8;13;7;3;30.77;12.82;30.77;17.95;7.69;0.0
2018;Mar;2018-03-01;National;TOURCOING;BORDEAUX ST JEAN;286;30;0;6;2;0;16.67;33.33;50.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;TOURCOING;MARSEILLE ST CHARLES;309;31;0;3;1;0;50.0;0.0;50.0;0.0;0.0;0.0
2018;Mar;2018-03-01;National;GRENOBLE;PARIS LYON;183;251;5;32;9;3;30.43;21.74;26.09;8.7;8.7;4.35
2018;Mar;2018-03-01;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81;225;1;16;4;0;31.03;3.45;24.14;13.79;13.79;13.79
2018;Mar;2018-03-01;National;NIMES;PARIS LYON;176;343;8;40;23;8;53.19;12.77;12.77;19.15;0.0;2.13
2018;Mar;2018-03-01;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;168;118;4;8;5;0;25.0;8.33;25.0;8.33;33.33;0.0
2018;Mar;2018-03-01;National;PARIS LYON;TOULON;239;235;12;47;22;5;15.91;25.0;27.27;27.27;0.0;4.55
2018;Mar;2018-03-01;National;VALENCE ALIXAN TGV;PARIS LYON;132;285;9;33;19;5;63.64;12.12;3.03;18.18;0.0;3.03
2018;Mar;2018-03-01;National;MONTPELLIER;LYON PART DIEU;112;286;14;32;9;5;31.43;28.57;14.29;22.86;0.0;2.86
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;ANGOULEME;126;238;7;21;10;2;25.0;36.11;16.67;13.89;0.0;8.33
2018;Mar;2018-03-01;National;LE MANS;PARIS MONTPARNASSE;56;406;7;30;7;1;27.12;27.12;15.25;13.56;13.56;3.39
2018;Mar;2018-03-01;National;NANTES;PARIS MONTPARNASSE;128;517;13;41;20;5;41.67;21.67;18.33;13.33;5.0;0.0
2018;Mar;2018-03-01;National;RENNES;PARIS MONTPARNASSE;99;586;17;41;12;3;30.43;27.54;11.59;18.84;7.25;4.35
2018;Mar;2018-03-01;National;PARIS MONTPARNASSE;VANNES;151;270;5;20;13;5;25.81;16.13;16.13;22.58;6.45;12.9
2018;Mar;2018-03-01;National;METZ;PARIS EST;85;305;10;36;12;1;26.47;14.71;32.35;16.18;7.35;2.94
2018;Mar;2018-03-01;National;PARIS EST;STRASBOURG;111;493;20;54;23;6;38.36;1.37;5.48;42.47;8.22;4.11
2018;Mar;2018-03-01;National;STRASBOURG;PARIS EST;112;505;13;64;26;6;37.66;15.58;19.48;16.88;6.49;3.9
2018;Mar;2018-03-01;National;STRASBOURG;NANTES;287;32;1;5;3;0;60.0;0.0;20.0;20.0;0.0;0.0
2018;Mar;2018-03-01;National;ARRAS;PARIS NORD;51;353;19;32;12;7;5.71;35.24;43.81;6.67;5.71;2.86
2018;Mar;2018-03-01;National;LILLE;MARSEILLE ST CHARLES;307;187;5;36;16;6;21.88;18.75;28.12;28.12;3.12;0.0
2018;Mar;2018-03-01;National;BORDEAUX ST JEAN;TOURCOING;301;30;0;4;2;1;33.33;33.33;0.0;33.33;0.0;0.0
2018;Mar;2018-03-01;National;PARIS VAUGIRARD;BORDEAUX ST JEAN;165;55;0;3;3;2;60.0;20.0;0.0;20.0;0.0;0.0
2018;Mar;2018-03-01;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;217;331;7;52;25;8;21.28;23.4;25.53;23.4;4.26;2.13
2018;Mar;2018-03-01;National;PARIS LYON;AIX EN PROVENCE TGV;186;430;9;36;23;3;30.56;16.67;19.44;27.78;5.56;0.0
2018;Mar;2018-03-01;National;PARIS LYON;BELLEGARDE (AIN);160;226;3;22;10;0;15.79;15.79;42.11;13.16;10.53;2.63
2018;Mar;2018-03-01;National;LYON PART DIEU;PARIS LYON;120;664;11;39;12;1;39.22;5.88;13.73;23.53;15.69;1.96
2018;Mar;2018-03-01;National;PARIS LYON;MACON LOCHE;95;224;5;12;5;2;42.86;0.0;7.14;50.0;0.0;0.0
2018;Mar;2018-03-01;National;MACON LOCHE;PARIS LYON;99;217;2;26;10;5;24.14;24.14;24.14;17.24;6.9;3.45
2018;Mar;2018-03-01;National;PARIS LYON;MARSEILLE ST CHARLES;202;478;14;42;22;3;28.57;30.95;11.9;26.19;2.38;0.0
2018;Mar;2018-03-01;National;MARSEILLE ST CHARLES;PARIS LYON;202;432;9;40;16;3;36.84;13.16;13.16;28.95;5.26;2.63
2018;Mar;2018-03-01;National;PARIS LYON;MULHOUSE VILLE;173;287;4;27;12;5;40.54;8.11;18.92;24.32;5.41;2.7
2018;Mar;2018-03-01;National;MULHOUSE VILLE;PARIS LYON;172;323;4;25;13;7;36.11;11.11;19.44;16.67;13.89;2.78
2018;Mar;2018-03-01;National;PARIS LYON;NICE VILLE;349;203;10;33;19;4;38.71;22.58;12.9;25.81;0.0;0.0
2018;Mar;2018-03-01;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;168;114;2;6;3;0;57.14;14.29;14.29;0.0;14.29;0.0
